Season,Name,Age,Born,Flag,B,T,Ht,Wt,DoB,Yrs,GP,GS,Batting,Defense,P,C,1B,2B,3B,SS,LF,CF,RF,OF,DH,PH,PR,WAR,All-Star,HOF
2013,Dallas Keuchel,25,US,,L,L,"6' 2""",205,"Jan 1, 1988",2,33,22,3,31,31,0,0,0,0,0,0,0,0,0,1,0,$2,$0,No,No
2013,Marc Krauss,25,US,,L,R,"6' 2""",245,"Oct 5, 1987",1st,52,34,52,26,0,0,2,0,0,0,18,0,9,26,15,16,$0,$0,No,No
2013,Brandon Laird,25,US,,R,R,"6' 1""",215,"Sep 11, 1987",3,25,16,25,17,0,0,13,0,4,0,0,0,0,0,7,8,$0,$0,No,No
2013,Wade LeBlanc,28,US,,L,L,"6' 2""",195,"Aug 7, 1984",6,4,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2013,Chia-Jen Lo,27,TW,,R,R,"5' 11""",205,"Apr 7, 1986",1st,19,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2013,Jordan Lyles,22,US,,R,R,"6' 5""",230,"Oct 19, 1990",3,27,25,3,27,27,0,0,0,0,0,0,0,0,0,0,0,$0,-$1,No,No
2013,David Martínez,25,VE,,R,R,"6' 2""",220,"Aug 4, 1987",1st,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2013,Fernando Martínez,24,DO,,L,R,"6' 1""",210,"Oct 10, 1988",5,11,9,11,10,0,0,0,0,0,0,8,0,2,10,1,2,$0,-$1,No,No
2013,J.D. Martinez,25,US,,R,R,"6' 3""",230,"Aug 21, 1987",3,86,76,86,70,0,0,0,0,0,0,50,0,25,70,12,8,$0,-$1,No,No
2013,Justin Maxwell,29,US,,R,R,"6' 4""",225,"Nov 6, 1983",5,40,38,40,40,0,0,0,0,0,0,0,25,17,40,0,1,$1,$0,No,No
2013,Bud Norris,28,US,,R,R,"6' 0""",215,"Mar 2, 1985",5,21,21,2,21,21,0,0,0,0,0,0,0,0,0,0,0,$0,$2,No,No
2013,Brett Oberholtzer,23,US,,L,L,"6' 1""",225,"Jul 1, 1989",1st,13,10,1,13,13,0,0,0,0,0,0,0,0,0,0,0,$0,$2,No,No
2013,Matt Pagnozzi,30,US,,R,R,"6' 2""",215,"Nov 10, 1982",4,9,6,9,7,0,7,0,0,0,0,0,0,0,0,2,2,$0,$0,No,No
2013,Jimmy Paredes,24,DO,,B,R,"6' 3""",230,"Nov 25, 1988",3,48,34,48,42,0,0,0,3,1,0,0,0,39,39,0,3,$6,-$2,No,No
2013,Brad Peacock,25,US,,R,R,"6' 1""",207,"Feb 2, 1988",2,18,14,1,18,18,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2013,Carlos Peña,35,DO,,L,L,"6' 2""",225,"May 17, 1978",13,85,80,85,44,0,0,44,0,0,0,0,0,0,0,38,5,$0,$0,No,No
2013,Max Stassi,22,US,,R,R,"5' 10""",210,"Mar 15, 1991",1st,3,2,3,1,0,1,0,0,0,0,0,0,0,0,2,0,$0,$0,No,No
2013,José Veras,32,DO,,R,R,"6' 6""",240,"Oct 20, 1980",8,42,0,3,42,42,0,0,0,0,0,0,0,0,0,0,0,$0,$1,No,No
2013,Jonathan Villar,22,DO,,B,R,"6' 0""",233,"May 2, 1991",1st,58,57,58,58,0,0,0,0,0,58,0,0,0,0,0,0,$1,$0,No,No
2013,Brett Wallace,26,US,,L,R,"6' 2""",250,"Aug 26, 1986",4,79,70,79,70,0,0,61,0,9,0,0,0,0,0,8,8,$0,$0,No,No
2013,Wesley Wright,28,US,,R,L,"5' 10""",185,"Jan 28, 1985",6,55,0,6,54,54,0,0,0,0,0,0,0,0,0,0,0,$0,$1,No,No
2013,Josh Zeid,26,US,,R,R,"6' 4""",220,"Mar 24, 1987",1st,25,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2014,Matt Albers,31,US,,L,R,"6' 1""",225,"Jan 20, 1983",9,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,$0,$1,No,No
2014,Jose Altuve,24,VE,,R,R,"5' 6""",167,"May 6, 1990",4,158,157,158,156,0,0,0,156,0,0,0,0,0,0,1,1,$0,$6,Yes,No
2014,Anthony Bass,26,US,,R,R,"6' 2""",205,"Nov 1, 1987",4,21,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,$0,-$1,No,No
2014,Jake Buchanan,24,US,,R,R,"6' 0""",232,"Sep 24, 1989",1st,17,2,2,17,17,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2014,Chris Carter,27,US,,R,R,"6' 4""",245,"Dec 18, 1986",5,145,138,145,20,0,0,14,0,0,0,6,0,0,6,120,7,$0,$2,No,No
2014,Jason Castro,27,US,,L,R,"6' 3""",215,"Jun 18, 1987",4,126,121,126,114,0,114,0,0,0,0,0,0,0,0,11,3,$0,$1,No,No
2014,Kevin Chapman,26,US,,L,L,"6' 3""",230,"Feb 19, 1988",2,21,0,2,21,21,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2014,José Cisnero,25,DO,,R,R,"6' 3""",258,"Apr 11, 1989",2,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2014,Paul Clemens,26,US,,R,R,"6' 3""",215,"Feb 14, 1988",2,13,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,$0,-$1,No,No
2014,Carlos Corporán,30,PR,,B,R,"6' 2""",240,"Jan 7, 1984",5,55,48,55,54,0,54,0,0,0,0,0,0,0,0,1,1,$0,$1,No,No
2014,Jarred Cosart,24,US,,R,R,"6' 3""",206,"May 25, 1990",2,20,20,1,20,20,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2014,Jorge De León,26,DO,,R,R,"6' 0""",185,"Aug 15, 1987",2,8,0,2,8,8,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2014,Sam Deduno,30,DO,,R,R,"6' 3""",210,"Jul 2, 1983",5,5,1,1,5,5,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2014,Matt Dominguez,24,US,,R,R,"6' 2""",220,"Aug 28, 1989",4,157,151,157,153,0,0,0,0,153,0,0,0,0,0,4,0,$0,-$1,No,No
2014,Darin Downs,29,US,,R,L,"6' 3""",200,"Dec 26, 1984",3,45,0,4,45,45,0,0,0,0,0,0,0,0,0,0,0,$0,-$1,No,No
2014,Kyle Farnsworth,38,US,,R,R,"6' 4""",230,"Apr 14, 1976",16,16,0,5,16,16,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2014,Scott Feldman,31,US,,L,R,"6' 6""",225,"Feb 7, 1983",10,29,29,1,29,29,0,0,0,0,0,0,0,0,0,0,0,$0,$2,No,No
2014,Josh Fields,28,US,,R,R,"6' 0""",191,"Aug 19, 1985",2,54,0,3,54,54,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2014,Mike Foltynewicz,22,US,,R,R,"6' 4""",195,"Oct 7, 1991",1st,16,0,2,16,16,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2014,Dexter Fowler,28,US,,B,R,"6' 5""",205,"Mar 22, 1986",7,116,114,116,111,0,0,0,0,0,0,0,111,0,111,4,2,$0,$2,No,No
2014,Marwin González,25,VE,,B,R,"6' 1""",205,"Mar 14, 1989",3,103,76,103,93,0,0,1,11,10,71,4,0,1,4,3,9,$11,$1,No,No
2014,Robbie Grossman,24,US,,B,L,"6' 0""",209,"Sep 16, 1989",2,103,99,103,102,0,0,0,0,0,0,67,6,32,102,1,1,$0,$2,No,No
2014,Jesús Guzmán,30,VE,,R,R,"6' 1""",200,"Jun 14, 1984",5,69,41,69,60,0,0,52,0,1,0,8,0,0,8,5,20,$0,-$1,No,No
2014,Lucas Harrell,29,US,,B,R,"6' 2""",205,"Jun 3, 1985",5,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,$0,-$1,No,No
2014,Enrique Hernández,22,PR,,R,R,"5' 11""",195,"Aug 24, 1991",1st,24,23,24,23,0,0,0,1,0,5,8,11,0,19,1,0,$0,$1,No,No
2014,L.J. Hoes,24,US,,R,R,"6' 0""",200,"Mar 5, 1990",3,55,35,55,48,0,0,0,0,0,0,36,0,12,48,1,9,$4,$0,No,No
2014,Dallas Keuchel,26,US,,L,L,"6' 2""",205,"Jan 1, 1988",3,30,29,3,29,29,0,0,0,0,0,0,0,0,0,0,0,$1,$5,No,No
2014,Marc Krauss,26,US,,L,R,"6' 2""",245,"Oct 5, 1987",2,67,53,67,55,0,0,33,0,0,0,19,0,5,23,4,13,$0,$0,No,No
2014,Jake Marisnick,23,US,,R,R,"6' 4""",220,"Mar 30, 1991",2,51,47,51,49,0,0,0,0,0,0,2,17,31,49,0,1,$1,$2,No,No
2014,David Martínez,26,VE,,R,R,"6' 2""",220,"Aug 4, 1987",2,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2014,Collin McHugh,27,US,,R,R,"6' 2""",191,"Jun 19, 1987",3,25,25,1,25,25,0,0,0,0,0,0,0,0,0,0,0,$0,$4,No,No
2014,Brett Oberholtzer,24,US,,L,L,"6' 1""",225,"Jul 1, 1989",2,24,24,0,24,24,0,0,0,0,0,0,0,0,0,0,0,$0,$1,No,No
2014,Rudy Owens,26,US,,L,L,"6' 3""",240,"Dec 18, 1987",1st,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2014,Brad Peacock,26,US,,R,R,"6' 1""",207,"Feb 2, 1988",3,28,24,3,28,28,0,0,0,0,0,0,0,0,0,0,0,$0,-$1,No,No
2014,Gregorio Petit,29,VE,,R,R,"5' 10""",200,"Dec 10, 1984",3,37,27,37,32,0,0,0,4,12,19,0,0,0,0,3,2,$3,$1,No,No
2014,Alex Presley,28,US,,L,L,"5' 10""",195,"Jul 25, 1985",5,89,67,89,80,0,0,0,0,0,0,43,21,20,80,5,10,$1,$0,No,No
2014,Chad Qualls,35,US,,R,R,"6' 4""",235,"Aug 17, 1978",11,58,0,3,58,58,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2014,Domingo Santana,21,DO,,R,R,"6' 5""",232,"Aug 5, 1992",1st,6,5,6,5,0,0,0,0,0,0,3,0,2,5,0,1,$0,$0,No,No
2014,Jon Singleton,22,US,,L,L,"6' 0""",256,"Sep 18, 1991",1st,95,86,95,91,0,0,91,0,0,0,0,0,0,0,0,6,$0,-$1,No,No
2014,Tony Sipp,30,US,,L,L,"6' 0""",190,"Jul 12, 1983",6,56,0,8,56,56,0,0,0,0,0,1,0,1,2,0,0,$0,$1,No,No
2014,George Springer,24,US,,R,R,"6' 3""",220,"Sep 19, 1989",1st,78,78,78,77,0,0,0,0,0,0,0,8,71,77,1,0,$0,$2,No,No
2014,Max Stassi,23,US,,R,R,"5' 10""",210,"Mar 15, 1991",2,7,4,7,6,0,6,0,0,0,0,0,0,0,0,0,1,$0,$0,No,No
2014,Nick Tropeano,23,US,,R,R,"6' 4""",205,"Aug 27, 1990",1st,4,4,1,4,4,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2014,Raúl Valdés,36,CU,,L,L,"5' 11""",190,"Nov 27, 1977",5,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2014,José Veras,33,DO,,R,R,"6' 6""",240,"Oct 20, 1980",9,34,0,2,34,34,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2014,Jonathan Villar,23,DO,,B,R,"6' 0""",233,"May 2, 1991",2,87,78,87,82,0,0,0,0,0,82,0,0,0,0,4,0,$6,$1,No,No
2014,Jerome Williams,32,US,,R,R,"6' 3""",260,"Dec 4, 1981",9,26,0,2,26,26,0,0,0,0,0,0,0,0,0,0,0,$0,-$1,No,No
2014,Josh Zeid,27,US,,R,R,"6' 4""",220,"Mar 24, 1987",2,23,0,3,23,23,0,0,0,0,0,0,0,0,0,0,0,$0,-$1,No,No
2015,Jose Altuve,25,VE,,R,R,"5' 6""",167,"May 6, 1990",5,154,154,154,153,0,0,0,153,0,0,0,0,0,0,1,0,$0,$4,Yes,No
2015,Jake Buchanan,25,US,,R,R,"6' 0""",232,"Sep 24, 1989",2,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2015,Chris Carter,28,US,,R,R,"6' 4""",245,"Dec 18, 1986",6,129,112,129,115,0,0,115,0,0,0,0,0,0,0,8,14,$0,$1,No,No
2015,Jason Castro,28,US,,L,R,"6' 3""",215,"Jun 18, 1987",5,104,102,104,103,0,103,0,0,0,0,0,0,0,0,0,1,$0,$2,No,No
2015,Kevin Chapman,27,US,,L,L,"6' 3""",230,"Feb 19, 1988",3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2015,Hank Conger,27,US,,B,R,"6' 2""",220,"Jan 29, 1988",6,73,56,73,70,0,69,0,0,0,0,1,0,0,1,0,10,$1,$0,No,No
2015,Carlos Correa,20,PR,,R,R,"6' 4""",220,"Sep 22, 1994",1st,99,99,99,99,0,0,0,0,0,99,0,0,0,0,0,0,$0,$5,No,No
2015,Sam Deduno,31,DO,,R,R,"6' 3""",210,"Jul 2, 1983",6,9,2,0,9,9,0,0,0,0,0,0,0,0,0,0,0,$0,-$1,No,No
2015,Matt Duffy,26,US,,R,R,"6' 3""",215,"Feb 6, 1989",1st,8,0,8,4,0,0,2,0,2,0,0,0,0,0,0,5,$0,$0,No,No
2015,Scott Feldman,32,US,,L,R,"6' 6""",225,"Feb 7, 1983",11,18,18,1,18,18,0,0,0,0,0,0,0,0,0,0,0,$0,$1,No,No
2015,Michael Feliz,22,DO,,R,R,"6' 4""",250,"Jun 28, 1993",1st,5,0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2015,Josh Fields,29,US,,R,R,"6' 0""",191,"Aug 19, 1985",3,54,0,4,54,54,0,0,0,0,0,0,0,0,0,0,0,$0,$1,No,No
2015,Mike Fiers,30,US,,R,R,"6' 2""",211,"Jun 15, 1985",5,10,9,0,10,10,0,0,0,0,0,0,0,0,0,0,0,$0,$1,No,No
2015,Evan Gattis,28,US,,R,R,"6' 4""",270,"Aug 18, 1986",3,153,147,153,11,0,0,0,0,0,0,11,0,0,11,136,6,$0,$1,No,No
2015,Carlos Gómez,29,DO,,R,R,"6' 3""",220,"Dec 4, 1985",9,41,38,41,39,0,0,0,0,0,0,0,39,0,39,1,1,$1,$1,No,No
2015,Marwin González,26,VE,,B,R,"6' 1""",205,"Mar 14, 1989",4,120,86,120,112,0,0,43,15,21,32,15,0,0,15,3,17,$6,$3,No,No
2015,Luke Gregerson,31,US,,L,R,"6' 3""",205,"May 14, 1984",7,64,0,3,64,64,0,0,0,0,0,0,0,0,0,0,0,$0,$1,No,No
2015,Robbie Grossman,25,US,,B,L,"6' 0""",209,"Sep 16, 1989",3,24,14,24,19,0,0,0,0,0,0,17,0,4,19,2,5,$4,$0,No,No
2015,Will Harris,30,US,,R,R,"6' 4""",234,"Aug 28, 1984",4,68,0,4,68,68,0,0,0,0,0,0,0,0,0,0,0,$0,$2,No,No
2015,Roberto Hernández,34,DO,,R,R,"6' 4""",270,"Aug 30, 1980",10,20,11,1,20,20,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2015,L.J. Hoes,25,US,,R,R,"6' 0""",200,"Mar 5, 1990",4,8,4,8,7,0,0,0,0,0,0,3,0,5,7,0,1,$1,$0,No,No
2015,Scott Kazmir,31,US,,L,L,"6' 0""",185,"Jan 24, 1984",11,13,13,1,13,13,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2015,Dallas Keuchel,27,US,,L,L,"6' 2""",205,"Jan 1, 1988",4,33,33,2,33,33,0,0,0,0,0,0,0,0,0,0,0,$0,$7,Yes,No
2015,Jed Lowrie,31,US,,B,R,"6' 0""",180,"Apr 17, 1984",8,69,62,69,63,0,0,0,0,47,17,0,0,0,0,2,6,$0,$1,No,No
2015,Jake Marisnick,24,US,,R,R,"6' 4""",220,"Mar 30, 1991",3,133,101,133,126,0,0,0,0,0,0,16,99,13,126,1,5,$13,$3,No,No
2015,Lance McCullers Jr.,21,US,,L,R,"6' 1""",200,"Oct 2, 1993",1st,22,22,1,22,22,0,0,0,0,0,0,0,0,0,0,0,$0,$2,No,No
2015,Collin McHugh,28,US,,R,R,"6' 2""",191,"Jun 19, 1987",4,32,32,3,32,32,0,0,0,0,0,0,0,0,0,0,0,$0,$3,No,No
2015,Pat Neshek,34,US,,B,R,"6' 3""",220,"Sep 4, 1980",9,66,0,5,66,66,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2015,Brett Oberholtzer,25,US,,L,L,"6' 1""",225,"Jul 1, 1989",3,8,8,1,8,8,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2015,Brad Peacock,27,US,,R,R,"6' 1""",207,"Feb 2, 1988",4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2015,Óliver Pérez,33,MX,,L,L,"6' 3""",225,"Aug 15, 1981",13,22,0,3,22,22,0,0,0,0,0,0,0,0,0,0,0,$0,-$1,No,No
2015,Alex Presley,29,US,,L,L,"5' 10""",195,"Jul 25, 1985",6,8,4,8,6,0,0,0,0,0,0,4,1,1,6,0,0,$2,$0,No,No
2015,Chad Qualls,36,US,,R,R,"6' 4""",235,"Aug 17, 1978",12,60,0,4,60,60,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2015,Colby Rasmus,28,US,,L,L,"6' 2""",195,"Aug 11, 1986",7,137,115,137,131,0,0,0,0,0,0,72,43,43,131,0,12,$0,$3,No,No
2015,Domingo Santana,22,DO,,R,R,"6' 5""",232,"Aug 5, 1992",2,14,10,14,13,0,0,0,0,0,0,3,1,9,13,0,3,$0,$0,No,No
2015,Jon Singleton,23,US,,L,L,"6' 0""",256,"Sep 18, 1991",2,19,13,19,14,0,0,14,0,0,0,0,0,0,0,4,4,$0,$0,No,No
2015,Tony Sipp,31,US,,L,L,"6' 0""",190,"Jul 12, 1983",7,60,0,3,60,60,0,0,0,0,0,0,0,0,0,0,0,$0,$2,No,No
2015,George Springer,25,US,,R,R,"6' 3""",220,"Sep 19, 1989",2,102,101,102,102,0,0,0,0,0,0,0,10,93,102,0,0,$1,$4,No,No
2015,Max Stassi,24,US,,R,R,"5' 10""",210,"Mar 15, 1991",3,11,4,11,10,0,10,0,0,0,0,0,0,0,0,1,1,$0,$0,No,No
2015,Dan Straily,26,US,,R,R,"6' 2""",220,"Dec 1, 1988",4,4,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2015,Joe Thatcher,33,US,,L,L,"6' 2""",230,"Oct 4, 1981",9,43,0,3,43,43,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2015,Preston Tucker,24,US,,L,L,"6' 0""",210,"Jul 6, 1990",1st,98,76,98,90,0,0,0,0,0,0,79,0,14,90,3,15,$2,$0,No,No
2015,Luis Valbuena,29,VE,,L,R,"5' 10""",215,"Nov 30, 1985",8,132,122,132,128,0,0,31,1,99,0,0,0,0,0,2,6,$0,$3,No,No
2015,Vince Velasquez,23,US,,B,R,"6' 3""",210,"Jun 7, 1992",1st,19,7,1,19,19,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2015,Jonathan Villar,24,DO,,B,R,"6' 0""",233,"May 2, 1991",3,53,28,53,42,0,0,0,3,12,22,5,2,0,7,4,10,$9,$1,No,No
2015,Asher Wojciechowski,26,US,,R,R,"6' 4""",235,"Dec 21, 1988",1st,5,3,0,5,5,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2016,Jose Altuve,26,VE,,R,R,"5' 6""",167,"May 6, 1990",6,161,160,161,148,0,0,0,148,0,1,0,0,0,0,13,0,$1,$8,Yes,No
2016,Alex Bregman,22,US,,R,R,"6' 0""",190,"Mar 30, 1994",1st,49,48,49,45,0,0,0,3,40,6,1,0,0,1,3,1,$0,$2,No,No
2016,Jason Castro,29,US,,L,R,"6' 3""",215,"Jun 18, 1987",6,113,102,113,113,0,111,3,0,0,0,0,0,0,0,0,2,$0,$1,No,No
2016,Kevin Chapman,28,US,,L,L,"6' 3""",230,"Feb 19, 1988",4,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2016,Carlos Correa,21,PR,,R,R,"6' 4""",220,"Sep 22, 1994",2,153,152,153,153,0,0,0,0,0,153,0,0,0,0,0,1,$0,$7,No,No
2016,Chris Devenski,25,US,,R,R,"6' 3""",211,"Nov 13, 1990",1st,48,5,6,48,48,0,0,0,0,0,0,0,0,0,0,0,$0,$3,No,No
2016,Matt Duffy,27,US,,R,R,"6' 3""",215,"Feb 6, 1989",2,3,0,3,1,0,0,0,0,1,0,0,0,0,0,0,2,$0,$0,No,No
2016,Scott Feldman,33,US,,L,R,"6' 6""",225,"Feb 7, 1983",12,26,5,2,26,26,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2016,Michael Feliz,23,DO,,R,R,"6' 4""",250,"Jun 28, 1993",2,47,0,2,47,47,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2016,Josh Fields,30,US,,R,R,"6' 0""",191,"Aug 19, 1985",4,15,0,2,15,15,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2016,Mike Fiers,31,US,,R,R,"6' 2""",211,"Jun 15, 1985",6,31,30,0,31,31,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2016,Doug Fister,32,US,,L,R,"6' 8""",210,"Feb 4, 1984",8,32,32,3,32,32,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2016,Evan Gattis,29,US,,R,R,"6' 4""",270,"Aug 18, 1986",4,128,117,128,55,0,55,0,0,0,0,0,0,0,0,71,11,$0,$3,No,No
2016,Ken Giles,25,US,,R,R,"6' 3""",197,"Sep 20, 1990",3,69,0,7,69,69,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2016,Carlos Gómez,30,DO,,R,R,"6' 3""",220,"Dec 4, 1985",10,85,81,85,78,0,0,0,0,0,0,0,78,0,78,5,1,$3,-$1,No,No
2016,Marwin González,27,VE,,B,R,"6' 1""",205,"Mar 14, 1989",5,141,118,141,132,0,0,92,14,22,11,18,1,0,19,3,13,$3,$1,No,No
2016,Luke Gregerson,32,US,,L,R,"6' 3""",205,"May 14, 1984",8,59,0,3,59,59,0,0,0,0,0,0,0,0,0,0,0,$0,$1,No,No
2016,Yuli Gurriel,32,CU,,R,R,"6' 0""",215,"Jun 9, 1984",1st,36,32,36,27,0,0,5,0,21,0,1,0,0,1,7,3,$0,$1,No,No
2016,Jandel Gustave,23,DO,,R,R,"6' 3""",220,"Oct 12, 1992",1st,14,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2016,Will Harris,31,US,,R,R,"6' 4""",234,"Aug 28, 1984",5,66,0,7,66,66,0,0,0,0,0,0,0,0,0,0,0,$0,$2,Yes,No
2016,Teoscar Hernández,23,DO,,R,R,"6' 2""",215,"Oct 15, 1992",1st,41,27,41,38,0,0,0,0,0,0,22,15,6,38,0,6,$2,$0,No,No
2016,James Hoyt,29,US,,R,R,"6' 6""",230,"Sep 30, 1986",1st,22,0,1,22,22,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2016,Tony Kemp,24,US,,L,R,"5' 6""",160,"Oct 31, 1991",1st,59,28,59,44,0,0,0,5,0,0,37,1,1,39,8,19,$8,-$1,No,No
2016,Dallas Keuchel,28,US,,L,L,"6' 2""",205,"Jan 1, 1988",5,26,26,1,26,26,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2016,Erik Kratz,36,US,,R,R,"6' 4""",250,"Jun 15, 1980",7,15,9,14,14,1,13,0,0,0,0,0,0,0,0,1,1,$0,-$1,No,No
2016,Jake Marisnick,25,US,,R,R,"6' 4""",220,"Mar 30, 1991",4,118,85,118,105,0,0,0,0,0,0,26,74,5,105,5,4,$12,$2,No,No
2016,Lance McCullers Jr.,22,US,,L,R,"6' 1""",200,"Oct 2, 1993",2,14,14,1,14,14,0,0,0,0,0,0,0,0,0,0,0,$0,$2,No,No
2016,Collin McHugh,29,US,,R,R,"6' 2""",191,"Jun 19, 1987",5,33,33,3,33,33,0,0,0,0,0,0,0,0,0,0,0,$0,$1,No,No
2016,Colin Moran,23,US,,L,R,"6' 4""",225,"Oct 1, 1992",1st,9,6,9,8,0,0,0,0,8,0,0,0,0,0,0,1,$0,$0,No,No
2016,Joe Musgrove,23,US,,R,R,"6' 5""",230,"Dec 4, 1992",1st,11,10,1,11,11,0,0,0,0,0,0,0,0,0,0,0,$0,$1,No,No
2016,Pat Neshek,35,US,,B,R,"6' 3""",220,"Sep 4, 1980",10,60,0,4,60,60,0,0,0,0,0,0,0,0,0,0,0,$0,$1,No,No
2016,David Paulino,22,DO,,R,R,"6' 6""",240,"Feb 6, 1994",1st,3,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2016,Brad Peacock,28,US,,R,R,"6' 1""",207,"Feb 2, 1988",5,10,5,1,10,10,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2016,Colby Rasmus,29,US,,L,L,"6' 2""",195,"Aug 11, 1986",8,107,95,107,103,0,0,0,0,0,0,87,21,11,103,2,9,$0,$3,No,No
2016,AJ Reed,23,US,,L,L,"6' 4""",275,"May 10, 1993",1st,45,35,45,35,0,0,35,0,0,0,0,0,0,0,9,8,$0,-$1,No,No
2016,Brady Rodgers,25,US,,R,R,"6' 2""",215,"Sep 17, 1990",1st,5,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,$0,-$1,No,No
2016,Tony Sipp,32,US,,L,L,"6' 0""",190,"Jul 12, 1983",8,60,0,4,60,60,0,0,0,0,0,0,0,0,0,0,0,$0,$0,No,No
2016,George Springer,26,US,,R,R,"6' 3""",220,"Sep 19, 1989",3,162,161,162,148,0,0,0,0,0,0,0,1,147,148,12,0,$1,$5,No,No
2016,Max Stassi,25,US,,R,R,"5' 10""",210,"Mar 15, 1991",4,9,2,9,8,0,8,0,0,0,0,0,0,0,0,0,2,$1,$0,No,No
2016,Preston Tucker,25,US,,L,L,"6' 0""",210,"Jul 6, 1990",2,48,34,48,21,0,0,0,0,0,0,19,0,3,21,22,12,$1,-$1,No,No
2016,Luis Valbuena,30,VE,,L,R,"5' 10""",215,"Nov 30, 1985",9,90,84,90,86,0,0,8,1,81,0,0,0,0,0,0,4,$0,$2,No,No
2016,Tyler White,25,US,,R,R,"5' 11""",238,"Oct 29, 1990",1st,86,64,85,62,1,0,58,2,3,0,0,0,0,0,15,14,$1,$0,No,No
2016,Danny Worth,30,US,,R,R,"6' 1""",195,"Sep 30, 1985",6,16,8,16,13,0,0,0,6,5,2,0,0,0,0,2,4,$1,$0,No,No
2017,Jose Altuve,27,VE,,R,R,"5' 6""",167,"May 6, 1990",7,153,151,153,149,0,0,0,149,0,0,0,0,0,0,3,1,$1,$8,Yes,No
2017,Nori Aoki,35,JP,,L,R,"5' 9""",180,"Jan 5, 1982",6,71,56,70,68,1,0,0,0,0,0,56,0,16,67,1,5,$1,$1,No,No
2017,Carlos Beltrán,40,PR,,B,R,"6' 1""",215,"Apr 24, 1977",20,129,118,129,14,0,0,0,0,0,0,13,0,1,14,107,11,$0,-$1,No,No
2017,Alex Bregman,23,US,,R,R,"6' 0""",190,"Mar 30, 1994",2,155,148,155,153,0,0,0,4,132,30,0,0,0,0,2,2,$2,$4,No,No
